timestamp,kWh
2024-09-01 00:00:00,9.456
2024-09-01 01:00:00,10.624
2024-09-01 02:00:00,8.937
2024-09-01 03:00:00,9.009
2024-09-01 04:00:00,9.496
2024-09-01 05:00:00,10.505
2024-09-01 06:00:00,9.535
2024-09-01 07:00:00,9.561
2024-09-01 08:00:00,12.743
2024-09-01 09:00:00,12.67
2024-09-01 10:00:00,12.595
2024-09-01 11:00:00,11.259
2024-09-01 12:00:00,12.054
2024-09-01 13:00:00,10.823
2024-09-01 14:00:00,12.332
2024-09-01 15:00:00,12.895
2024-09-01 16:00:00,13.72
2024-09-01 17:00:00,11.479
2024-09-01 18:00:00,12.239
2024-09-01 19:00:00,11.376
2024-09-01 20:00:00,11.599
2024-09-01 21:00:00,10.118
2024-09-01 22:00:00,10.569
2024-09-01 23:00:00,11.287
2024-09-02 00:00:00,11.007
2024-09-02 01:00:00,9.418
2024-09-02 02:00:00,10.866
2024-09-02 03:00:00,9.638
2024-09-02 04:00:00,9.377
2024-09-02 05:00:00,8.928
2024-09-02 06:00:00,9.973
2024-09-02 07:00:00,9.591
2024-09-02 08:00:00,13.721
2024-09-02 09:00:00,12.826
2024-09-02 10:00:00,11.595
2024-09-02 11:00:00,12.258
2024-09-02 12:00:00,12.85
2024-09-02 13:00:00,11.983
2024-09-02 14:00:00,11.831
2024-09-02 15:00:00,13.343
2024-09-02 16:00:00,11.601
2024-09-02 17:00:00,11.926
2024-09-02 18:00:00,12.209
2024-09-02 19:00:00,12.146
2024-09-02 20:00:00,10.846
2024-09-02 21:00:00,9.886
2024-09-02 22:00:00,11.125
2024-09-02 23:00:00,9.287
2024-09-03 00:00:00,9.388
2024-09-03 01:00:00,10.663
2024-09-03 02:00:00,8.798
2024-09-03 03:00:00,9.316
2024-09-03 04:00:00,10.092
2024-09-03 05:00:00,9.165
2024-09-03 06:00:00,9.879
2024-09-03 07:00:00,9.021
2024-09-03 08:00:00,11.35
2024-09-03 09:00:00,11.303
2024-09-03 10:00:00,10.94
2024-09-03 11:00:00,12.357
2024-09-03 12:00:00,11.801
2024-09-03 13:00:00,12.001
2024-09-03 14:00:00,13.191
2024-09-03 15:00:00,12.475
2024-09-03 16:00:00,12.356
2024-09-03 17:00:00,13.105
2024-09-03 18:00:00,11.407
2024-09-03 19:00:00,12.311
2024-09-03 20:00:00,10.569
2024-09-03 21:00:00,10.746
2024-09-03 22:00:00,10.536
2024-09-03 23:00:00,9.843
2024-09-04 00:00:00,9.648
2024-09-04 01:00:00,10.69
2024-09-04 02:00:00,10.848
2024-09-04 03:00:00,10.352
2024-09-04 04:00:00,10.244
2024-09-04 05:00:00,10.05
2024-09-04 06:00:00,10.658
2024-09-04 07:00:00,10.416
2024-09-04 08:00:00,13.096
2024-09-04 09:00:00,12.042
2024-09-04 10:00:00,10.883
2024-09-04 11:00:00,11.931
2024-09-04 12:00:00,12.534
2024-09-04 13:00:00,13.112
2024-09-04 14:00:00,11.748
2024-09-04 15:00:00,10.465
2024-09-04 16:00:00,11.412
2024-09-04 17:00:00,11.705
2024-09-04 18:00:00,11.792
2024-09-04 19:00:00,11.328
2024-09-04 20:00:00,13.292
2024-09-04 21:00:00,10.277
2024-09-04 22:00:00,9.648
2024-09-04 23:00:00,9.953
2024-09-05 00:00:00,11.522
2024-09-05 01:00:00,9.838
2024-09-05 02:00:00,10.79
2024-09-05 03:00:00,10.173
2024-09-05 04:00:00,8.642
2024-09-05 05:00:00,9.621
2024-09-05 06:00:00,10.402
2024-09-05 07:00:00,10.469
2024-09-05 08:00:00,11.674
2024-09-05 09:00:00,11.928
2024-09-05 10:00:00,12.822
2024-09-05 11:00:00,12.552
2024-09-05 12:00:00,11.912
2024-09-05 13:00:00,11.925
2024-09-05 14:00:00,12.573
2024-09-05 15:00:00,11.967
2024-09-05 16:00:00,11.293
2024-09-05 17:00:00,12.385
2024-09-05 18:00:00,13.223
2024-09-05 19:00:00,11.566
2024-09-05 20:00:00,10.95
2024-09-05 21:00:00,8.983
2024-09-05 22:00:00,9.479
2024-09-05 23:00:00,11.234
2024-09-06 00:00:00,9.633
2024-09-06 01:00:00,10.128
2024-09-06 02:00:00,10.237
2024-09-06 03:00:00,10.197
2024-09-06 04:00:00,11.74
2024-09-06 05:00:00,9.813
2024-09-06 06:00:00,9.711
2024-09-06 07:00:00,11.598
2024-09-06 08:00:00,12.847
2024-09-06 09:00:00,12.268
2024-09-06 10:00:00,12.497
2024-09-06 11:00:00,12.995
2024-09-06 12:00:00,12.932
2024-09-06 13:00:00,12.668
2024-09-06 14:00:00,12.577
2024-09-06 15:00:00,12.561
2024-09-06 16:00:00,12.585
2024-09-06 17:00:00,12.139
2024-09-06 18:00:00,12.551
2024-09-06 19:00:00,13.485
2024-09-06 20:00:00,12.075
2024-09-06 21:00:00,9.225
2024-09-06 22:00:00,10.054
2024-09-06 23:00:00,9.862
2024-09-07 00:00:00,8.703
2024-09-07 01:00:00,10.415
2024-09-07 02:00:00,9.904
2024-09-07 03:00:00,9.767
2024-09-07 04:00:00,9.351
2024-09-07 05:00:00,10.023
2024-09-07 06:00:00,10.413
2024-09-07 07:00:00,10.517
2024-09-07 08:00:00,12.672
2024-09-07 09:00:00,12.367
2024-09-07 10:00:00,10.951
2024-09-07 11:00:00,11.375
2024-09-07 12:00:00,12.746
2024-09-07 13:00:00,12.514
2024-09-07 14:00:00,10.405
2024-09-07 15:00:00,11.821
2024-09-07 16:00:00,11.331
2024-09-07 17:00:00,12.592
2024-09-07 18:00:00,11.831
2024-09-07 19:00:00,12.601
2024-09-07 20:00:00,12.539
2024-09-07 21:00:00,8.341
2024-09-07 22:00:00,10.493
2024-09-07 23:00:00,10.732
2024-09-08 00:00:00,10.526
2024-09-08 01:00:00,10.298
2024-09-08 02:00:00,9.889
2024-09-08 03:00:00,8.728
2024-09-08 04:00:00,10.426
2024-09-08 05:00:00,9.303
2024-09-08 06:00:00,10.504
2024-09-08 07:00:00,11.796
2024-09-08 08:00:00,12.425
2024-09-08 09:00:00,12.878
2024-09-08 10:00:00,12.225
2024-09-08 11:00:00,11.657
2024-09-08 12:00:00,11.696
2024-09-08 13:00:00,12.329
2024-09-08 14:00:00,12.196
2024-09-08 15:00:00,11.841
2024-09-08 16:00:00,12.364
2024-09-08 17:00:00,13.357
2024-09-08 18:00:00,11.854
2024-09-08 19:00:00,12.445
2024-09-08 20:00:00,11.684
2024-09-08 21:00:00,10.345
2024-09-08 22:00:00,9.484
2024-09-08 23:00:00,10.334
2024-09-09 00:00:00,9.689
2024-09-09 01:00:00,9.462
2024-09-09 02:00:00,10.576
2024-09-09 03:00:00,10.428
2024-09-09 04:00:00,9.866
2024-09-09 05:00:00,10.584
2024-09-09 06:00:00,10.043
2024-09-09 07:00:00,8.857
2024-09-09 08:00:00,12.476
2024-09-09 09:00:00,12.637
2024-09-09 10:00:00,12.763
2024-09-09 11:00:00,12.316
2024-09-09 12:00:00,12.499
2024-09-09 13:00:00,12.788
2024-09-09 14:00:00,12.532
2024-09-09 15:00:00,11.626
2024-09-09 16:00:00,12.512
2024-09-09 17:00:00,12.142
2024-09-09 18:00:00,12.686
2024-09-09 19:00:00,11.627
2024-09-09 20:00:00,10.827
2024-09-09 21:00:00,10.53
2024-09-09 22:00:00,9.06
2024-09-09 23:00:00,11.32
2024-09-10 00:00:00,9.293
2024-09-10 01:00:00,10.114
2024-09-10 02:00:00,9.84
2024-09-10 03:00:00,8.812
2024-09-10 04:00:00,11.516
2024-09-10 05:00:00,8.971
2024-09-10 06:00:00,9.964
2024-09-10 07:00:00,9.659
2024-09-10 08:00:00,11.601
2024-09-10 09:00:00,11.433
2024-09-10 10:00:00,11.231
2024-09-10 11:00:00,11.324
2024-09-10 12:00:00,11.87
2024-09-10 13:00:00,12.468
2024-09-10 14:00:00,12.452
2024-09-10 15:00:00,12.68
2024-09-10 16:00:00,12.411
2024-09-10 17:00:00,12.05
2024-09-10 18:00:00,11.881
2024-09-10 19:00:00,11.265
2024-09-10 20:00:00,11.965
2024-09-10 21:00:00,10.677
2024-09-10 22:00:00,10.104
2024-09-10 23:00:00,9.75
2024-09-11 00:00:00,9.917
2024-09-11 01:00:00,9.726
2024-09-11 02:00:00,9.463
2024-09-11 03:00:00,10.919
2024-09-11 04:00:00,9.536
2024-09-11 05:00:00,11.57
2024-09-11 06:00:00,10.915
2024-09-11 07:00:00,9.669
2024-09-11 08:00:00,12.279
2024-09-11 09:00:00,11.929
2024-09-11 10:00:00,10.438
2024-09-11 11:00:00,12.983
2024-09-11 12:00:00,13.471
2024-09-11 13:00:00,13.107
2024-09-11 14:00:00,11.477
2024-09-11 15:00:00,12.272
2024-09-11 16:00:00,12.41
2024-09-11 17:00:00,10.578
2024-09-11 18:00:00,11.849
2024-09-11 19:00:00,12.232
2024-09-11 20:00:00,12.851
2024-09-11 21:00:00,9.944
2024-09-11 22:00:00,11.035
